PERMNO,date,RET
90442,2014-05-07,-0.008212
90442,2014-05-08,0.066242
90442,2014-05-09,-0.000896
90442,2014-05-12,0.026607
90442,2014-05-13,-0.007863
90442,2014-05-14,-0.017904
90442,2014-05-15,-0.005977
90442,2014-05-16,-0.001804
90442,2014-05-19,0.00241
90442,2014-05-20,-0.000601
90442,2014-05-21,0.013831
90442,2014-05-22,-0.002669
90442,2014-05-23,0.012191
90442,2014-05-27,-0.006757
90442,2014-05-28,0.010352
90442,2014-05-29,0.009953
90442,2014-05-30,-0.001159
90442,2014-06-02,0.004643
90442,2014-06-03,-0.006066
90442,2014-06-04,0.003197
90442,2014-06-05,0.016802
90442,2014-06-06,-0.000855
90442,2014-06-09,0.008269
90442,2014-06-10,-0.008767
90442,2014-06-11,-0.000856
90442,2014-06-12,-0.020274
90442,2014-06-13,0.002332
90442,2014-06-16,0.002617
90442,2014-06-17,-0.00261
90442,2014-06-18,-0.001745
90442,2014-06-19,-0.003787
90442,2014-06-20,-0.018421
90442,2014-06-23,-0.001192
90442,2014-06-24,-0.00507
90442,2014-06-25,0.021583
90442,2014-06-26,0.004108
90442,2014-06-27,0.003507
90442,2014-06-30,-0.003203
90442,2014-07-01,0.002921
90442,2014-07-02,0.009904
90442,2014-07-03,0.013556
90442,2014-07-07,-0.014513
90442,2014-07-08,-0.015305
90442,2014-07-09,0.021408
90442,2014-07-10,-0.006029
90442,2014-07-11,-0.003466
90442,2014-07-14,-0.002319
90442,2014-07-15,-0.007699
90442,2014-07-16,-0.046406
90442,2014-07-17,-0.003377
90442,2014-07-18,0.009242
90442,2014-07-21,-0.008242
90442,2014-07-22,0.007079
90442,2014-07-23,-0.014364
90442,2014-07-24,0.009922
90442,2014-07-25,0
90442,2014-07-28,-0.009825
90442,2014-07-29,-0.006822
90442,2014-07-30,-0.001873
90442,2014-07-31,-0.009697
90442,2014-08-01,0.006633
90442,2014-08-04,-0.015689
90442,2014-08-05,-0.010838
90442,2014-08-06,0.020625
90442,2014-08-07,0.044522
90442,2014-08-08,0.014057
90442,2014-08-11,0.004025
90442,2014-08-12,0.009798
90442,2014-08-13,0.006763
90442,2014-08-14,0.011098
90442,2014-08-15,0.002889
90442,2014-08-18,0.00432
90442,2014-08-19,-0.004015
90442,2014-08-20,-0.003167
90442,2014-08-21,0.000867
90442,2014-08-22,0.001443
90442,2014-08-25,-0.004323
90442,2014-08-26,-0.000868
90442,2014-08-27,0.00898
90442,2014-08-28,-0.006604
90442,2014-08-29,-0.004624
90442,2014-09-02,0.014228
90442,2014-09-03,0.01002
90442,2014-09-04,-0.004252
90442,2014-09-05,-0.000569
90442,2014-09-08,-0.002421
90442,2014-09-09,-0.006877
90442,2014-09-10,-0.004616
90442,2014-09-11,-0.006957
90442,2014-09-12,-0.004962
90442,2014-09-15,-0.004987
90442,2014-09-16,-0.005159
90442,2014-09-17,-0.004001
90442,2014-09-18,0.009521
90442,2014-09-19,0.005895
90442,2014-09-22,-0.018752
90442,2014-09-23,-0.008659
90442,2014-09-24,0.007831
90442,2014-09-25,-0.020622
90442,2014-09-26,0.019225
90442,2014-09-29,-0.004491
90442,2014-09-30,0.001805
90442,2014-10-01,-0.013509
90442,2014-10-02,-0.014912
90442,2014-10-03,0.020389
90442,2014-10-06,-0.001514
90442,2014-10-07,-0.008793
90442,2014-10-08,0.012848
90442,2014-10-09,-0.027484
90442,2014-10-10,-0.026708
90442,2014-10-13,-0.020102
90442,2014-10-14,0.008141
90442,2014-10-15,-0.002907
90442,2014-10-16,0.022352
90442,2014-10-17,0.002535
90442,2014-10-20,0.010114
90442,2014-10-21,0.018148
90442,2014-10-22,-0.027658
90442,2014-10-23,0.023388
90442,2014-10-24,-0.004324
90442,2014-10-27,0.012717
90442,2014-10-28,0.014089
90442,2014-10-29,0
90442,2014-10-30,0.005436
90442,2014-10-31,-0.003605
90442,2014-11-03,-0.001809
90442,2014-11-04,-0.033827
90442,2014-11-05,0.044389
90442,2014-11-06,0.015564
90442,2014-11-07,-0.020336
90442,2014-11-10,0.001504
90442,2014-11-11,0.003004
90442,2014-11-12,-0.00599
90442,2014-11-13,0.010847
90442,2014-11-14,0.004769
90442,2014-11-17,0.003263
90442,2014-11-18,-0.001478
90442,2014-11-19,-0.003257
90442,2014-11-20,0.004159
90442,2014-11-21,0.004438
90442,2014-11-24,0.014728
90442,2014-11-25,0.020319
90442,2014-11-26,-0.00825
90442,2014-11-28,0.014343
90442,2014-12-01,0.010181
90442,2014-12-02,0.00196
90442,2014-12-03,-0.003353
90442,2014-12-04,0.013457
90442,2014-12-05,0.010235
90442,2014-12-08,-0.009036
90442,2014-12-09,-0.011882
90442,2014-12-10,-0.004195
90442,2014-12-11,0.003931
90442,2014-12-12,-0.008112
90442,2014-12-15,-0.00846
90442,2014-12-16,-0.009386
90442,2014-12-17,0.027706
90442,2014-12-18,0.016902
90442,2014-12-19,0.017994
90442,2014-12-22,0.011739
90442,2014-12-23,-0.004935
90442,2014-12-24,0.00067
90442,2014-12-26,-0.000268
90442,2014-12-29,0.004689
90442,2014-12-30,-0.008401
90442,2014-12-31,-0.0078
90442,2015-01-02,-0.01003
90442,2015-01-05,-0.020537
90442,2015-01-06,-0.013978
90442,2015-01-07,-0.037142
90442,2015-01-08,0.004711
90442,2015-01-09,-0.008206
90442,2015-01-12,-0.000886
90442,2015-01-13,-0.007394
90442,2015-01-14,-0.007747
90442,2015-01-15,-0.005405
90442,2015-01-16,0.014191
90442,2015-01-20,-0.024114
90442,2015-01-21,-0.003966
90442,2015-01-22,0.022511
90442,2015-01-23,-0.004343
90442,2015-01-26,0.005415
90442,2015-01-27,-0.013016
90442,2015-01-28,-0.019251
90442,2015-01-29,0.006801
90442,2015-01-30,-0.022106
90442,2015-02-02,0.019152
90442,2015-02-03,0.026648
90442,2015-02-04,0.003151
90442,2015-02-05,-0.049357
90442,2015-02-06,0.024701
90442,2015-02-09,0.013358
90442,2015-02-10,0.007879
90442,2015-02-11,0.009321
90442,2015-02-12,-0.007596
90442,2015-02-13,0.010356
90442,2015-02-17,0.010101
90442,2015-02-18,-0.011177
90442,2015-02-19,0.006841
90442,2015-02-20,0.012555
90442,2015-02-23,0.003647
90442,2015-02-24,-0.009884
90442,2015-02-25,-0.002936
90442,2015-02-26,-0.004859
90442,2015-02-27,0.00725
90442,2015-03-02,0.006463
90442,2015-03-03,0.010654
90442,2015-03-04,-0.016029
90442,2015-03-05,-0.001027
90442,2015-03-06,-0.012928
90442,2015-03-09,0.005953
90442,2015-03-10,-0.012632
90442,2015-03-11,-0.001656
90442,2015-03-12,0.009498
90442,2015-03-13,-0.014934
90442,2015-03-16,0.010309
90442,2015-03-17,-0.010204
90442,2015-03-18,0.026986
90442,2015-03-19,-0.008562
90442,2015-03-20,0.024419
90442,2015-03-23,0.007267
90442,2015-03-24,-0.015296
90442,2015-03-25,-0.025352
90442,2015-03-26,-0.007367
90442,2015-03-27,-0.008331
90442,2015-03-30,0.012678
90442,2015-03-31,-0.008145
90442,2015-04-01,-0.005474
90442,2015-04-02,0.016514
90442,2015-04-06,0.00707
90442,2015-04-07,-0.005526
90442,2015-04-08,-0.001802
90442,2015-04-09,0.00632
90442,2015-04-10,-0.002093
90442,2015-04-13,-0.005993
90442,2015-04-14,-0.001206
90442,2015-04-15,0.001509
90442,2015-04-16,0
90442,2015-04-17,-0.016878
90442,2015-04-20,0.015328
90442,2015-04-21,0.000302
90442,2015-04-22,0.005433
90442,2015-04-23,0.010207
90442,2015-04-24,0.009064
90442,2015-04-27,-0.00427
90442,2015-04-28,-0.000592
90442,2015-04-29,-0.000148
90442,2015-04-30,-0.012876
90442,2015-05-01,0.008846
90442,2015-05-04,-0.001932
90442,2015-05-05,-0.011316
90442,2015-05-06,-0.005271
90442,2015-05-07,-0.020893
90442,2015-05-08,0.003247
90442,2015-05-11,0.002158
90442,2015-05-12,-0.004306
90442,2015-05-13,0.00865
90442,2015-05-14,0.012557
90442,2015-05-15,0.017241
90442,2015-05-18,-0.00446
90442,2015-05-19,0.020908
90442,2015-05-20,0.00117
90442,2015-05-21,0.006137
90442,2015-05-22,-0.009294
90442,2015-05-26,-0.009088
90442,2015-05-27,0.006213
90442,2015-05-28,-0.007057
90442,2015-05-29,-0.009772
90442,2015-06-01,0.000598
90442,2015-06-02,-0.003288
90442,2015-06-03,0.006597
90442,2015-06-04,-0.001787
90442,2015-06-05,-0.011937
90442,2015-06-08,-0.003322
90442,2015-06-09,-0.008485
90442,2015-06-10,0.003973
90442,2015-06-11,-0.000913
90442,2015-06-12,-0.007008
90442,2015-06-15,-0.010126
90442,2015-06-16,-0.00279
90442,2015-06-17,0.009947
90442,2015-06-18,0.009234
90442,2015-06-19,-0.002135
90442,2015-06-22,0.008252
90442,2015-06-23,0.002122
90442,2015-06-24,-0.016334
90442,2015-06-25,0.002768
90442,2015-06-26,0.005826
90442,2015-06-29,-0.028049
90442,2015-06-30,0.010665
90442,2015-07-01,0.007449
90442,2015-07-02,-0.007394
90442,2015-07-06,0.000621
90442,2015-07-07,0.007134
90442,2015-07-08,-0.020634
90442,2015-07-09,0.004403
90442,2015-07-10,0.018785
90442,2015-07-13,0.017517
90442,2015-07-14,0.000302
90442,2015-07-15,0.001812
90442,2015-07-16,0.00874
90442,2015-07-17,-0.008067
90442,2015-07-20,-0.001807
90442,2015-07-21,-0.011768
90442,2015-07-22,0.006107
90442,2015-07-23,-0.014264
90442,2015-07-24,0.010776
90442,2015-07-27,-0.016448
90442,2015-07-28,0.013317
90442,2015-07-29,0.008252
90442,2015-07-30,0.002122
90442,2015-07-31,0.013914
90442,2015-08-03,-0.004475
90442,2015-08-04,0.000899
90442,2015-08-05,-0.067066
90442,2015-08-06,-0.067394
90442,2015-08-07,0.045423
90442,2015-08-10,-0.0079
90442,2015-08-11,-0.013603
90442,2015-08-12,-0.008409
90442,2015-08-13,0.005427
90442,2015-08-14,0.009109
90442,2015-08-17,0.008024
90442,2015-08-18,-0.003317
90442,2015-08-19,-0.007987
90442,2015-08-20,-0.037907
90442,2015-08-21,-0.026499
90442,2015-08-24,-0.038324
90442,2015-08-25,0.001862
90442,2015-08-26,0.021933
90442,2015-08-27,0.016006
90442,2015-08-28,0.005371
90442,2015-08-31,-0.014957
90442,2015-09-01,-0.032176
90442,2015-09-02,0.014942
90442,2015-09-03,0.000736
90442,2015-09-04,-0.004413
90442,2015-09-08,0.026374
90442,2015-09-09,-0.023163
90442,2015-09-10,0.001112
90442,2015-09-11,-0.004441
90442,2015-09-14,-0.00855
90442,2015-09-15,0.007874
90442,2015-09-16,0.007068
90442,2015-09-17,-0.000739
90442,2015-09-18,-0.02292
90442,2015-09-21,0.006432
90442,2015-09-22,-0.000752
90442,2015-09-23,-0.002257
90442,2015-09-24,-0.011312
90442,2015-09-25,-0.009153
90442,2015-09-28,-0.02194
90442,2015-09-29,0.018497
90442,2015-09-30,0.045981
90442,2015-10-01,0.015331
90442,2015-10-02,0.029652
90442,2015-10-05,0.014134
90442,2015-10-06,-0.008711
90442,2015-10-07,0.002109
90442,2015-10-08,0.013679
90442,2015-10-09,0
90442,2015-10-12,-0.002076
90442,2015-10-13,0.004161
90442,2015-10-14,-0.007942
90442,2015-10-15,0.024713
90442,2015-10-16,0.007473
90442,2015-10-19,0.000337
90442,2015-10-20,0.005393
90442,2015-10-21,-0.009722
90442,2015-10-22,0.018619
90442,2015-10-23,0.010967
90442,2015-10-26,0.00526
90442,2015-10-27,-0.00981
90442,2015-10-28,0.004293
90442,2015-10-29,0.007892
90442,2015-10-30,0.007504
90442,2015-11-02,0.007448
90442,2015-11-03,0.012536
90442,2015-11-04,-0.050794
90442,2015-11-05,-0.000669
90442,2015-11-06,0.006693
90442,2015-11-09,-0.012633
90442,2015-11-10,0.021212
90442,2015-11-11,0.00033
90442,2015-11-12,0.000494
90442,2015-11-13,-0.011036
90442,2015-11-16,0.019654
90442,2015-11-17,-0.00588
90442,2015-11-18,0.006572
90442,2015-11-19,-0.010121
90442,2015-11-20,0.007256
90442,2015-11-23,-0.005239
90442,2015-11-24,-0.004279
90442,2015-11-25,0.002314
90442,2015-11-27,-0.013852
90442,2015-11-30,0.001672
90442,2015-12-01,0.010351
90442,2015-12-02,-0.010245
90442,2015-12-03,-0.008013
90442,2015-12-04,0.009761
90442,2015-12-07,0.001
90442,2015-12-08,-0.017649
90442,2015-12-09,-0.017966
90442,2015-12-10,0.002761
90442,2015-12-11,-0.030637
90442,2015-12-14,-0.005682
90442,2015-12-15,0.003571
90442,2015-12-16,0.014235
90442,2015-12-17,-0.009474
90442,2015-12-18,-0.014169
90442,2015-12-21,-0.008624
90442,2015-12-22,0.000362
90442,2015-12-23,0
90442,2015-12-24,-0.002174
90442,2015-12-28,-0.003268
90442,2015-12-29,0.005464
90442,2015-12-30,-0.009058
90442,2015-12-31,-0.004388
90442,2016-01-04,-0.022769
90442,2016-01-05,-0.000376
90442,2016-01-06,-0.003759
90442,2016-01-07,-0.021887
90442,2016-01-08,0.000386
90442,2016-01-11,0.0027
90442,2016-01-12,0.017692
90442,2016-01-13,-0.024565
90442,2016-01-14,0.037389
90442,2016-01-15,-0.022596
90442,2016-01-19,0.015667
90442,2016-01-20,-0.031226
90442,2016-01-21,-0.005049
90442,2016-01-22,0.030835
90442,2016-01-25,-0.015524
90442,2016-01-26,0.036923
90442,2016-01-27,-0.014095
90442,2016-01-28,-0.013168
90442,2016-01-29,0.033168
90442,2016-02-01,0.000369
90442,2016-02-02,-0.038731
90442,2016-02-03,0.016884
90442,2016-02-04,-0.010189
90442,2016-02-05,-0.045368
90442,2016-02-08,-0.019968
90442,2016-02-09,-0.013448
90442,2016-02-10,0.010326
90442,2016-02-11,0.010221
90442,2016-02-12,-0.001619
90442,2016-02-16,0.038914
90442,2016-02-17,0.032774
90442,2016-02-18,-0.001889
90442,2016-02-19,0.01022
90442,2016-02-22,0.02323
90442,2016-02-23,-0.010619
90442,2016-02-24,0.011473
90442,2016-02-25,0.001829
90442,2016-02-26,-0.006574
90442,2016-02-29,-0.001471
90442,2016-03-01,0.032032
90442,2016-03-02,-0.012487
90442,2016-03-03,0.011561
90442,2016-03-04,-0.000357
90442,2016-03-07,0.010361
90442,2016-03-08,-0.010665
90442,2016-03-09,0.008983
90442,2016-03-10,-0.003561
90442,2016-03-11,0.007505
90442,2016-03-14,-0.001774
90442,2016-03-15,-0.000888
90442,2016-03-16,0.003379
90442,2016-03-17,0
90442,2016-03-18,-0.000709
90442,2016-03-21,-0.005321
90442,2016-03-22,-0.001427
90442,2016-03-23,-0.000357
90442,2016-03-24,0.001072
90442,2016-03-28,-0.001071
90442,2016-03-29,0.006431
90442,2016-03-30,0.001065
90442,2016-03-31,0
90442,2016-04-01,0.032624
90442,2016-04-04,-0.003777
90442,2016-04-05,-0.007239
90442,2016-04-06,0.019444
90442,2016-04-07,-0.018392
90442,2016-04-08,-0.001388
90442,2016-04-11,-0.003475
90442,2016-04-12,0.025802
90442,2016-04-13,0.015636
90442,2016-04-14,-0.003012
90442,2016-04-15,0.001678
90442,2016-04-18,0.008043
90442,2016-04-19,-0.00133
90442,2016-04-20,-0.00233
90442,2016-04-21,0.004004
90442,2016-04-22,0.021934
90442,2016-04-25,0.005854
90442,2016-04-26,-0.00194
90442,2016-04-27,-0.002915
90442,2016-04-28,-0.006823
90442,2016-04-29,-0.01472
90442,2016-05-02,0.003984
90442,2016-05-03,-0.018188
90442,2016-05-04,-0.003705
90442,2016-05-05,0.008114
90442,2016-05-06,-0.01006
90442,2016-05-09,-0.004065
90442,2016-05-10,0.021088
90442,2016-05-11,-0.014324
90442,2016-05-12,-0.008111
90442,2016-05-13,-0.003748
90442,2016-05-16,-0.003762
90442,2016-05-17,-0.010299
90442,2016-05-18,-0.01214
90442,2016-05-19,-0.008076
90442,2016-05-20,0.007434
90442,2016-05-23,-0.000703
90442,2016-05-24,0.014065
90442,2016-05-25,0.012483
90442,2016-05-26,-0.007877
90442,2016-05-27,0.01001
90442,2016-05-31,-0.000684
90442,2016-06-01,0.015732
90442,2016-06-02,0.005387
90442,2016-06-03,-0.008707
90442,2016-06-06,0.004392
90442,2016-06-07,-0.001682
90442,2016-06-08,0.000337
90442,2016-06-09,-0.009431
90442,2016-06-10,-0.014281
90442,2016-06-13,0.003105
90442,2016-06-14,-0.003439
90442,2016-06-15,-0.000345
90442,2016-06-16,0.001726
90442,2016-06-17,-0.011027
90442,2016-06-20,0.008362
90442,2016-06-21,-0.012094
90442,2016-06-22,0.002798
90442,2016-06-23,0.010813
90442,2016-06-24,-0.076605
90442,2016-06-27,-0.018685
90442,2016-06-28,0.013709
90442,2016-06-29,0.016905
90442,2016-06-30,0.006649
90442,2016-07-01,0.009541
90442,2016-07-05,-0.022901
90442,2016-07-06,0.008929
90442,2016-07-07,0.005162
90442,2016-07-08,0.027146
90442,2016-07-11,0.003214
90442,2016-07-12,-0.000356
90442,2016-07-13,0.011752
90442,2016-07-14,0.007392
90442,2016-07-15,-0.001048
90442,2016-07-18,-0.00035
90442,2016-07-19,-0.004549
90442,2016-07-20,-0.022847
90442,2016-07-21,-0.002878
90442,2016-07-22,0.001804
90442,2016-07-25,-0.011523
90442,2016-07-26,-0.001822
90442,2016-07-27,0.001095
90442,2016-07-28,-0.013124
90442,2016-07-29,-0.001478
90442,2016-08-01,0.00407
90442,2016-08-02,-0.003685
90442,2016-08-03,0.014053
90442,2016-08-04,-0.044128
90442,2016-08-05,0.008775
90442,2016-08-08,-0.007943
90442,2016-08-09,-0.001906
90442,2016-08-10,0
90442,2016-08-11,0.017571
90442,2016-08-12,-0.002628
90442,2016-08-15,-0.010162
90442,2016-08-16,-0.006464
90442,2016-08-17,0.002296
90442,2016-08-18,-0.014128
90442,2016-08-19,-0.000387
90442,2016-08-22,-0.003874
90442,2016-08-23,-0.010113
90442,2016-08-24,-0.004322
90442,2016-08-25,-0.009471
90442,2016-08-26,-0.003984
90442,2016-08-29,0.002
90442,2016-08-30,-0.007984
90442,2016-08-31,0
90442,2016-09-01,-0.004024
90442,2016-09-02,0
90442,2016-09-06,-0.001616
90442,2016-09-07,-0.00607
90442,2016-09-08,0.019544
90442,2016-09-09,-0.036741
90442,2016-09-12,0.029851
90442,2016-09-13,-0.018654
90442,2016-09-14,-0.000413
90442,2016-09-15,0.005374
90442,2016-09-16,-0.001645
90442,2016-09-19,0.000412
90442,2016-09-20,-0.002059
90442,2016-09-21,0.002475
90442,2016-09-22,0.018107
90442,2016-09-23,-0.010105
90442,2016-09-26,-0.00735
90442,2016-09-27,0.020156
90442,2016-09-28,0.003629
90442,2016-09-29,-0.010848
90442,2016-09-30,0.004874
90442,2016-10-03,0.017381
90442,2016-10-04,-0.000795
90442,2016-10-05,-0.005567
90442,2016-10-06,-0.004198
90442,2016-10-07,-0.009034
90442,2016-10-10,0.013371
90442,2016-10-11,-0.007197
90442,2016-10-12,-0.002819
90442,2016-10-13,0
90442,2016-10-14,0.004039
90442,2016-10-17,-0.002816
90442,2016-10-18,0.011295
90442,2016-10-19,0.009972
90442,2016-10-20,0.00158
90442,2016-10-21,0.021688
90442,2016-10-24,-0.009263
90442,2016-10-25,0.001558
90442,2016-10-26,0.031505
90442,2016-10-27,-0.010558
90442,2016-10-28,0
90442,2016-10-31,0.005716
90442,2016-11-01,-0.007579
90442,2016-11-02,-0.0168
90442,2016-11-03,0.069126
90442,2016-11-04,-0.030512
90442,2016-11-07,0.018734
90442,2016-11-08,-0.004046
90442,2016-11-09,0.009232
90442,2016-11-10,-0.00622
90442,2016-11-11,-0.005891
90442,2016-11-14,0.012222
90442,2016-11-15,0.002561
90442,2016-11-16,0.003285
90442,2016-11-17,0.011641
90442,2016-11-18,-0.004315
90442,2016-11-21,0.001445
90442,2016-11-22,0.014785
90442,2016-11-23,0.004975
90442,2016-11-25,-0.000707
90442,2016-11-28,-0.002477
90442,2016-11-29,0.006031
90442,2016-11-30,-0.010578
90442,2016-12-01,0.000713
90442,2016-12-02,-0.025285
90442,2016-12-05,0.005846
90442,2016-12-06,-0.005812
90442,2016-12-07,0.021191
90442,2016-12-08,0.018962
90442,2016-12-09,-0.019663
90442,2016-12-12,-0.061963
90442,2016-12-13,0.02711
90442,2016-12-14,0.025651
90442,2016-12-15,-0.007249
90442,2016-12-16,0.012413
90442,2016-12-19,-0.003606
90442,2016-12-20,-0.001448
90442,2016-12-21,0.005437
90442,2016-12-22,0.00036
90442,2016-12-23,-0.001802
90442,2016-12-27,0.005054
90442,2016-12-28,-0.006466
90442,2016-12-29,-0.006508
90442,2016-12-30,-0.00837
90442,2017-01-03,0.027523
90442,2017-01-04,0.008929
90442,2017-01-05,0.003186
90442,2017-01-06,0.017996
90442,2017-01-09,-0.002773
90442,2017-01-10,0.005214
90442,2017-01-11,0.017981
90442,2017-01-12,-0.012228
90442,2017-01-13,0.005846
90442,2017-01-17,0
90442,2017-01-18,0.009231
90442,2017-01-19,-0.010501
90442,2017-01-20,0.01164
90442,2017-01-23,-0.001354
90442,2017-01-24,0.009488
90442,2017-01-25,0.000336
90442,2017-01-26,0.02651
90442,2017-01-27,0.0085
90442,2017-01-30,0.004214
90442,2017-01-31,0.000968
90442,2017-02-01,0.007417
90442,2017-02-02,-0.002561
90442,2017-02-03,-0.002246
90442,2017-02-06,-0.011901
90442,2017-02-07,-0.018229
90442,2017-02-08,-0.011273
90442,2017-02-09,-0.003689
90442,2017-02-10,-0.00202
90442,2017-02-13,-0.005734
90442,2017-02-14,0.018318
90442,2017-02-15,0.010326
90442,2017-02-16,-0.008243
90442,2017-02-17,-0.005319
90442,2017-02-21,0.004679
90442,2017-02-22,0.002994
90442,2017-02-23,-0.004975
90442,2017-02-24,0.007667
90442,2017-02-27,-0.007278
90442,2017-02-28,-0.021993
90442,2017-03-01,0.017376
90442,2017-03-02,-0.005023
90442,2017-03-03,0.008078
90442,2017-03-06,0.008347
90442,2017-03-07,-0.00298
90442,2017-03-08,-0.004318
90442,2017-03-09,0.00934
90442,2017-03-10,-0.009914
90442,2017-03-13,0.005674
90442,2017-03-14,-0.001002
90442,2017-03-15,0.013369
90442,2017-03-16,-0.003958
90442,2017-03-17,0.002318
90442,2017-03-20,-0.005946
90442,2017-03-21,0
90442,2017-03-22,0.010967
90442,2017-03-23,0.010848
90442,2017-03-24,0.004228
90442,2017-03-27,0.011982
90442,2017-03-28,0.01824
90442,2017-03-29,-0.009742
90442,2017-03-30,0.005078
90442,2017-03-31,0.003473
90442,2017-04-03,-0.006608
90442,2017-04-04,-0.011403
90442,2017-04-05,-0.012176
90442,2017-04-06,-0.009082
90442,2017-04-07,-0.000327
90442,2017-04-10,0.001965
90442,2017-04-11,-0.004248
90442,2017-04-12,-0.01083
90442,2017-04-13,-0.00929
90442,2017-04-17,0.010047
90442,2017-04-18,-0.003647
90442,2017-04-19,-0.007987
90442,2017-04-20,0.024824
90442,2017-04-21,-0.010802
90442,2017-04-24,-0.015553
90442,2017-04-25,0.004706
90442,2017-04-26,0.005353
90442,2017-04-27,-0.003993
90442,2017-04-28,-0.002339
90442,2017-05-01,-0.005693
90442,2017-05-02,0.005389
90442,2017-05-03,-0.050251
90442,2017-05-04,0.005291
90442,2017-05-05,0.002807
90442,2017-05-08,-0.019244
90442,2017-05-09,-0.002497
90442,2017-05-10,-0.010014
90442,2017-05-11,0.023121
90442,2017-05-12,-0.014831
90442,2017-05-15,-0.008244
90442,2017-05-16,-0.020239
90442,2017-05-17,-0.012542
90442,2017-05-18,0.000374
90442,2017-05-19,0.008962
90442,2017-05-22,-0.00074
90442,2017-05-23,-0.017407
90442,2017-05-24,0.005277
90442,2017-05-25,0.020997
90442,2017-05-26,-0.010283
90442,2017-05-30,0.000371
90442,2017-05-31,-0.002225
90442,2017-06-01,0.02342
90442,2017-06-02,0.002543
90442,2017-06-05,-0.008696
90442,2017-06-06,-0.005483
90442,2017-06-07,-0.000735
90442,2017-06-08,-0.006988
90442,2017-06-09,0.025926
90442,2017-06-12,0.016967
90442,2017-06-13,-0.018104
90442,2017-06-14,-0.019161
90442,2017-06-15,0.010321
90442,2017-06-16,-0.01058
90442,2017-06-19,0.011431
90442,2017-06-20,-0.025155
90442,2017-06-21,0.004488
90442,2017-06-22,-0.008563
90442,2017-06-23,0.011266
90442,2017-06-26,0.025622
90442,2017-06-27,-0.014482
90442,2017-06-28,0.020206
90442,2017-06-29,-0.00108
90442,2017-06-30,0.004686
90442,2017-07-03,0.009329
90442,2017-07-05,-0.006754
90442,2017-07-06,-0.015032
90442,2017-07-07,0.001453
90442,2017-07-10,0.01016
90442,2017-07-11,-0.00431
90442,2017-07-12,0.021284
90442,2017-07-13,-0.032144
90442,2017-07-14,0.00511
90442,2017-07-17,-0.011256
90442,2017-07-18,-0.001102
90442,2017-07-19,0.009559
90442,2017-07-20,0.005463
90442,2017-07-21,0.001449
90442,2017-07-24,-0.005425
90442,2017-07-25,0.007636
90442,2017-07-26,0.007579
90442,2017-07-27,0.046562
90442,2017-07-28,-0.010609
90442,2017-07-31,-0.00761
90442,2017-08-01,0.008017
90442,2017-08-02,-0.02213
90442,2017-08-03,0.008487
90442,2017-08-04,-0.016129
90442,2017-08-07,-0.00784
90442,2017-08-08,-0.00467
90442,2017-08-09,-0.007218
90442,2017-08-10,-0.001454
90442,2017-08-11,0.013469
90442,2017-08-14,-0.002514
90442,2017-08-15,-0.011883
90442,2017-08-16,0.004373
90442,2017-08-17,-0.024311
90442,2017-08-18,-0.003719
90442,2017-08-21,0.003733
90442,2017-08-22,0.003347
90442,2017-08-23,-0.011861
90442,2017-08-24,-0.001875
90442,2017-08-25,0.004134
90442,2017-08-28,0.001497
90442,2017-08-29,0.005605
90442,2017-08-30,0.003716
90442,2017-08-31,0.003332
90442,2017-09-01,-0.004428
90442,2017-09-05,-0.032987
90442,2017-09-06,-0.004599
90442,2017-09-07,-0.022719
90442,2017-09-08,0
90442,2017-09-11,0.011426
90442,2017-09-12,-0.001169
90442,2017-09-13,0.027101
90442,2017-09-14,-0.005736
90442,2017-09-15,0.025
90442,2017-09-18,-0.023265
90442,2017-09-19,0.00922
90442,2017-09-20,0.004187
90442,2017-09-21,-0.001895
90442,2017-09-22,0.003798
90442,2017-09-25,0.00681
90442,2017-09-26,-0.00714
90442,2017-09-27,0.013248
90442,2017-09-28,-0.02839
90442,2017-09-29,-0.008458
90442,2017-10-02,0.010081
90442,2017-10-03,-0.001152
90442,2017-10-04,0.01691
90442,2017-10-05,-0.005291
90442,2017-10-06,0.005699
90442,2017-10-09,-0.018889
90442,2017-10-10,0.006931
90442,2017-10-11,-0.025621
90442,2017-10-12,0.000392
90442,2017-10-13,0.013339
90442,2017-10-16,0.010453
90442,2017-10-17,0.004598
90442,2017-10-18,0.014111
90442,2017-10-19,0.004137
90442,2017-10-20,0.005243
90442,2017-10-23,-0.030924
90442,2017-10-24,-0.017301
90442,2017-10-25,-0.005086
90442,2017-10-26,0.010617
90442,2017-10-27,0.001945
90442,2017-10-30,0
90442,2017-10-31,-0.01165
90442,2017-11-01,-0.002751
90442,2017-11-02,-0.009062
90442,2017-11-03,-0.028628
90442,2017-11-06,0.089644
90442,2017-11-07,0.015778
90442,2017-11-08,0.011464
90442,2017-11-09,0.028519
90442,2017-11-10,-0.002133
90442,2017-11-13,-0.008906
90442,2017-11-14,-0.018332
90442,2017-11-15,0.023435
90442,2017-11-16,0.023256
90442,2017-11-17,0.065734
90442,2017-11-20,-0.019029
90442,2017-11-21,0.006689
90442,2017-11-22,-0.005316
90442,2017-11-24,-0.005344
90442,2017-11-27,-0.002686
90442,2017-11-28,0.015825
90442,2017-11-29,0.037454
90442,2017-11-30,-0.004792
90442,2017-12-01,0.010273
90442,2017-12-04,0.026692
90442,2017-12-05,0.005261
90442,2017-12-06,0.006773
